iso,region_dev,region_ar6_6,year,hdi,gdi,healthindex,incindex,edindex,lifexp,esch,msch,lgnic
RUS,developed,EEA,2014,0.818,1.02,0.793,0.835,0.827,71.566,14.772,12.492,10.132
RUS,developed,EEA,2015,0.824,1.018,0.802,0.833,0.838,72.101,15.129,12.533,10.117
RUS,developed,EEA,2016,0.828,1.017,0.81,0.833,0.841,72.661,15.206,12.564,10.119
RUS,developed,EEA,2017,0.833,1.005,0.821,0.835,0.842,73.374,15.027,12.723,10.136
RUS,developed,EEA,2018,0.841,1.011,0.824,0.84,0.86,73.531,15.707,12.724,10.165
RUS,developed,EEA,2019,0.845,1.003,0.83,0.842,0.864,73.933,15.766,12.774,10.178
RUS,developed,EEA,2020,0.83,1.013,0.79,0.839,0.864,71.342,15.766,12.774,10.16
RUS,developed,EEA,2021,0.822,1.016,0.76,0.847,0.864,69.419,15.766,12.774,10.21
RWA,ldc,AFR,1990,0.319,,0.437,0.337,0.22,48.431,5.632,1.902,6.839
RWA,ldc,AFR,1991,0.315,,0.408,0.338,0.226,46.519,5.803,1.948,6.841
RWA,ldc,AFR,1992,0.314,,0.374,0.355,0.232,44.319,5.974,1.993,6.954
RWA,ldc,AFR,1993,0.306,,0.341,0.352,0.239,42.166,6.145,2.038,6.935
RWA,ldc,AFR,1994,,,-0.091,0.255,0.245,14.099,6.316,2.084,6.292
RWA,ldc,AFR,1995,0.286,,0.307,0.304,0.251,39.969,6.487,2.129,6.619
RWA,ldc,AFR,1996,0.296,,0.318,0.316,0.258,40.698,6.658,2.194,6.697
RWA,ldc,AFR,1997,0.302,,0.318,0.326,0.265,40.64,6.829,2.259,6.762
RWA,ldc,AFR,1998,0.309,,0.334,0.326,0.272,41.681,7.0,2.324,6.765
RWA,ldc,AFR,1999,0.324,,0.379,0.322,0.279,44.616,7.171,2.389,6.736
RWA,ldc,AFR,2000,0.34,0.871,0.417,0.325,0.29,47.129,7.479,2.453,6.758
RWA,ldc,AFR,2001,0.35,0.872,0.446,0.331,0.291,49.021,7.383,2.57,6.799
RWA,ldc,AFR,2002,0.369,0.872,0.477,0.347,0.303,51.032,7.68,2.687,6.901
RWA,ldc,AFR,2003,0.385,0.873,0.513,0.347,0.321,53.368,8.189,2.804,6.904
RWA,ldc,AFR,2004,0.406,0.884,0.546,0.356,0.343,55.491,8.851,2.92,6.961
RWA,ldc,AFR,2005,0.422,0.891,0.574,0.367,0.356,57.316,9.172,3.037,7.037
RWA,ldc,AFR,2006,0.442,0.901,0.596,0.377,0.384,58.714,10.013,3.182,7.103
RWA,ldc,AFR,2007,0.456,0.907,0.615,0.385,0.4,59.965,10.419,3.327,7.156
RWA,ldc,AFR,2008,0.467,0.914,0.633,0.397,0.405,61.134,10.402,3.472,7.232
RWA,ldc,AFR,2009,0.48,0.919,0.646,0.402,0.425,61.958,10.968,3.616,7.267
RWA,ldc,AFR,2010,0.489,0.934,0.654,0.409,0.437,62.54,11.206,3.761,7.31
RWA,ldc,AFR,2011,0.497,0.942,0.666,0.416,0.443,63.262,11.44,3.763,7.361
RWA,ldc,AFR,2012,0.506,0.945,0.677,0.424,0.45,64.009,11.678,3.766,7.415
RWA,ldc,AFR,2013,0.508,0.944,0.683,0.427,0.45,64.426,11.514,3.911,7.433
RWA,ldc,AFR,2014,0.513,0.942,0.691,0.431,0.453,64.94,11.455,4.056,7.462
RWA,ldc,AFR,2015,0.515,0.948,0.697,0.441,0.446,65.298,11.093,4.126,7.525
RWA,ldc,AFR,2016,0.524,0.951,0.704,0.445,0.459,65.737,11.5,4.196,7.548
RWA,ldc,AFR,2017,0.526,0.921,0.707,0.446,0.462,65.941,11.496,4.265,7.556
RWA,ldc,AFR,2018,0.528,0.951,0.712,0.454,0.455,66.251,11.187,4.335,7.608
RWA,ldc,AFR,2019,0.534,0.954,0.714,0.464,0.459,66.437,11.231,4.425,7.675
RWA,ldc,AFR,2020,0.532,0.955,0.72,0.456,0.459,66.774,11.231,4.425,7.626
RWA,ldc,AFR,2021,0.534,0.954,0.709,0.468,0.459,66.072,11.231,4.425,7.701
SAU,developing,MEA,1990,0.678,,0.753,0.916,0.452,68.949,9.585,5.574,10.669
SAU,developing,MEA,1991,0.688,,0.759,0.929,0.46,69.366,9.768,5.675,10.758
SAU,developing,MEA,1992,0.694,,0.768,0.93,0.469,69.925,9.955,5.775,10.759
SAU,developing,MEA,1993,0.699,,0.774,0.925,0.478,70.303,10.145,5.875,10.726
SAU,developing,MEA,1994,0.704,,0.78,0.92,0.486,70.705,10.339,5.976,10.693
SAU,developing,MEA,1995,0.709,,0.785,0.918,0.495,71.011,10.537,6.076,10.681
SAU,developing,MEA,1996,0.715,,0.789,0.916,0.505,71.273,10.738,6.195,10.672
SAU,developing,MEA,1997,0.72,,0.792,0.915,0.514,71.483,10.943,6.313,10.663
SAU,developing,MEA,1998,0.727,,0.798,0.918,0.524,71.879,11.153,6.432,10.681
SAU,developing,MEA,1999,0.73,,0.802,0.91,0.534,72.136,11.366,6.55,10.626
SAU,developing,MEA,2000,0.737,0.848,0.807,0.913,0.544,72.467,11.583,6.669,10.65
SAU,developing,MEA,2001,0.744,0.849,0.815,0.908,0.557,72.974,11.804,6.883,10.615
SAU,developing,MEA,2002,0.75,0.853,0.821,0.899,0.571,73.337,12.03,7.096,10.557
SAU,developing,MEA,2003,0.76,0.86,0.825,0.91,0.584,73.628,12.26,7.31,10.632
SAU,developing,MEA,2004,0.77,0.869,0.833,0.918,0.598,74.153,12.494,7.524,10.681
SAU,developing,MEA,2005,0.78,0.87,0.84,0.922,0.612,74.588,12.733,7.761,10.709
SAU,developing,MEA,2006,0.787,0.871,0.843,0.922,0.626,74.81,12.95,7.999,10.71
SAU,developing,MEA,2007,0.794,0.867,0.847,0.922,0.64,75.046,13.167,8.237,10.706
SAU,developing,MEA,2008,0.802,0.866,0.85,0.927,0.655,75.274,13.404,8.474,10.743
SAU,developing,MEA,2009,0.807,0.874,0.853,0.92,0.669,75.431,13.64,8.712,10.693
SAU,developing,MEA,2010,0.816,0.873,0.858,0.922,0.687,75.763,13.997,8.949,10.708
SAU,developing,MEA,2011,0.828,0.887,0.865,0.932,0.705,76.234,14.353,9.187,10.776
SAU,developing,MEA,2012,0.837,0.892,0.869,0.935,0.723,76.461,14.71,9.425,10.798
SAU,developing,MEA,2013,0.845,0.891,0.871,0.935,0.741,76.626,15.066,9.662,10.797
SAU,developing,MEA,2014,0.852,0.894,0.873,0.937,0.755,76.757,15.423,9.802,10.808
SAU,developing,MEA,2015,0.859,0.895,0.876,0.939,0.77,76.919,15.779,9.941,10.822
SAU,developing,MEA,2016,0.864,0.9,0.878,0.938,0.784,77.064,16.136,10.081,10.813
SAU,developing,MEA,2017,0.86,0.898,0.879,0.933,0.775,77.161,15.63,10.22,10.78
SAU,developing,MEA,2018,0.865,0.91,0.88,0.933,0.788,77.212,15.675,10.584,10.782
SAU,developing,MEA,2019,0.873,0.914,0.882,0.931,0.81,77.304,16.026,10.947,10.768
SAU,developing,MEA,2020,0.87,0.918,0.865,0.924,0.825,76.239,16.135,11.311,10.72
SAU,developing,MEA,2021,0.875,0.917,0.876,0.927,0.825,76.936,16.135,11.311,10.739
SDN,ldc,AFR,1990,0.336,,0.457,0.5,0.167,49.732,4.195,1.5,7.916
SDN,ldc,AFR,1991,0.342,,0.465,0.497,0.173,50.213,4.316,1.594,7.898
SDN,ldc,AFR,1992,0.331,,0.398,0.507,0.18,45.891,4.44,1.688,7.964
SDN,ldc,AFR,1993,0.34,,0.409,0.514,0.186,46.575,4.568,1.782,8.009
SDN,ldc,AFR,1994,0.383,,0.564,0.515,0.193,56.644,4.699,1.876,8.014
SDN,ldc,AFR,1995,0.371,,0.492,0.521,0.2,51.991,4.835,1.97,8.054
SDN,ldc,AFR,1996,0.379,,0.497,0.53,0.207,52.276,4.974,2.064,8.111
SDN,ldc,AFR,1997,0.388,,0.505,0.542,0.214,52.833,5.117,2.158,8.194
SDN,ldc,AFR,1998,0.376,,0.443,0.544,0.221,48.81,5.265,2.252,8.206
SDN,ldc,AFR,1999,0.413,,0.569,0.543,0.229,57.015,5.416,2.346,8.199
SDN,ldc,AFR,2000,0.424,,0.59,0.546,0.236,58.319,5.573,2.44,8.222
SDN,ldc,AFR,2001,0.431,,0.593,0.553,0.244,58.562,5.733,2.538,8.269
SDN,ldc,AFR,2002,0.436,,0.6,0.557,0.249,58.976,5.794,2.636,8.294
SDN,ldc,AFR,2003,0.439,,0.588,0.563,0.255,58.2,5.905,2.734,8.33
SDN,ldc,AFR,2004,0.441,,0.566,0.565,0.267,56.773,6.229,2.832,8.348
SDN,ldc,AFR,2005,0.448,0.847,0.574,0.57,0.274,57.279,6.349,2.93,8.38
SDN,ldc,AFR,2006,0.465,0.837,0.62,0.574,0.282,60.281,6.604,2.97,8.407
SDN,ldc,AFR,2007,0.47,0.833,0.635,0.58,0.282,61.256,6.53,3.01,8.442
SDN,ldc,AFR,2008,0.478,0.837,0.634,0.579,0.297,61.206,7.044,3.05,8.441
SDN,ldc,AFR,2009,0.486,0.838,0.656,0.574,0.304,62.644,7.236,3.09,8.408
SDN,ldc,AFR,2010,0.486,0.843,0.662,0.569,0.305,63.016,7.226,3.13,8.375
SDN,ldc,AFR,2011,0.487,0.852,0.665,0.579,0.3,63.246,6.94,3.228,8.437
SDN,ldc,AFR,2012,0.493,0.849,0.674,0.57,0.312,63.792,7.243,3.326,8.376
SDN,ldc,AFR,2013,0.497,0.858,0.672,0.567,0.322,63.678,7.491,3.424,8.359
SDN,ldc,AFR,2014,0.504,0.863,0.681,0.577,0.326,64.269,7.523,3.522,8.428
SDN,ldc,AFR,2015,0.508,0.865,0.687,0.576,0.332,64.659,7.61,3.62,8.419
SDN,ldc,AFR,2016,0.511,0.868,0.689,0.578,0.336,64.78,7.692,3.67,8.431
SDN,ldc,AFR,2017,0.514,0.87,0.699,0.572,0.34,65.445,7.776,3.72,8.393
SDN,ldc,AFR,2018,0.514,0.871,0.703,0.561,0.344,65.681,7.86,3.77,8.321
SDN,ldc,AFR,2019,0.514,0.873,0.706,0.554,0.348,65.876,7.945,3.82,8.271
SDN,ldc,AFR,2020,0.51,0.87,0.702,0.543,0.348,65.614,7.945,3.82,8.202
SDN,ldc,AFR,2021,0.508,0.87,0.696,0.54,0.348,65.267,7.945,3.82,8.182
SEN,ldc,AFR,1990,0.373,,0.568,0.481,0.189,56.948,4.423,1.998,7.79
SEN,ldc,AFR,1991,0.374,,0.571,0.48,0.191,57.139,4.501,1.972,7.785
SEN,ldc,AFR,1992,0.375,,0.571,0.479,0.192,57.112,4.581,1.947,7.778
SEN,ldc,AFR,1993,0.374,,0.569,0.476,0.194,56.996,4.661,1.922,7.754
SEN,ldc,AFR,1994,0.374,,0.569,0.471,0.195,56.955,4.742,1.896,7.725
SEN,ldc,AFR,1995,0.375,,0.567,0.476,0.196,56.839,4.823,1.871,7.754
SEN,ldc,AFR,1996,0.376,,0.564,0.477,0.198,56.672,4.904,1.84,7.761
SEN,ldc,AFR,1997,0.377,,0.563,0.477,0.199,56.591,4.985,1.809,7.766
SEN,ldc,AFR,1998,0.379,,0.56,0.483,0.201,56.418,5.096,1.778,7.803
SEN,ldc,AFR,1999,0.382,,0.563,0.488,0.203,56.609,5.207,1.747,7.835
SEN,ldc,AFR,2000,0.388,0.784,0.568,0.49,0.209,56.943,5.464,1.716,7.849
SEN,ldc,AFR,2001,0.394,0.791,0.578,0.493,0.214,57.564,5.721,1.649,7.869
SEN,ldc,AFR,2002,0.398,0.795,0.588,0.489,0.219,58.231,5.978,1.582,7.843
SEN,ldc,AFR,2003,0.405,0.806,0.602,0.494,0.224,59.122,6.234,1.515,7.876
SEN,ldc,AFR,2004,0.412,0.811,0.616,0.497,0.229,60.027,6.491,1.447,7.899
SEN,ldc,AFR,2005,0.419,0.819,0.629,0.5,0.233,60.915,6.748,1.38,7.916
SEN,ldc,AFR,2006,0.427,0.823,0.642,0.5,0.242,61.75,6.87,1.54,7.915
SEN,ldc,AFR,2007,0.439,0.831,0.655,0.5,0.259,62.543,7.265,1.709,7.917
SEN,ldc,AFR,2008,0.451,0.838,0.665,0.502,0.275,63.242,7.661,1.879,7.929
SEN,ldc,AFR,2009,0.459,0.848,0.676,0.501,0.286,63.923,7.856,2.048,7.921
SEN,ldc,AFR,2010,0.468,0.862,0.686,0.502,0.298,64.615,8.052,2.217,7.928
SEN,ldc,AFR,2011,0.482,0.877,0.696,0.499,0.322,65.262,8.725,2.386,7.908
SEN,ldc,AFR,2012,0.49,0.883,0.699,0.5,0.335,65.457,8.976,2.584,7.918
SEN,ldc,AFR,2013,0.496,0.89,0.709,0.5,0.344,66.072,9.035,2.782,7.914
SEN,ldc,AFR,2014,0.502,0.886,0.715,0.504,0.351,66.452,9.279,2.795,7.943
SEN,ldc,AFR,2015,0.505,0.887,0.721,0.509,0.351,66.879,9.27,2.807,7.974
SEN,ldc,AFR,2016,0.507,0.884,0.731,0.513,0.349,67.497,9.164,2.819,8.002
SEN,ldc,AFR,2017,0.509,0.88,0.735,0.519,0.346,67.75,9.057,2.831,8.044
SEN,ldc,AFR,2018,0.512,0.859,0.74,0.525,0.345,68.097,8.951,2.884,8.079
SEN,ldc,AFR,2019,0.513,0.841,0.747,0.527,0.344,68.526,8.844,2.938,8.092
SEN,ldc,AFR,2020,0.513,0.874,0.739,0.525,0.347,68.006,8.964,2.938,8.083
SEN,ldc,AFR,2021,0.511,0.874,0.725,0.53,0.347,67.093,8.964,2.938,8.115
SGP,developing,APC,1990,0.727,,0.845,0.898,0.507,74.944,10.602,6.363,10.548
SGP,developing,APC,1991,0.737,,0.851,0.902,0.522,75.329,10.802,6.661,10.579
SGP,developing,APC,1992,0.748,,0.855,0.91,0.538,75.601,11.003,6.959,10.627
SGP,developing,APC,1993,0.758,,0.858,0.918,0.553,75.802,11.203,7.256,10.681
SGP,developing,APC,1994,0.77,,0.86,0.932,0.569,75.885,11.403,7.554,10.777
SGP,developing,APC,1995,0.779,,0.861,0.939,0.584,75.976,11.604,7.852,10.82
SGP,developing,APC,1996,0.789,,0.87,0.943,0.599,76.536,11.823,8.123,10.847
SGP,developing,APC,1997,0.802,,0.88,0.954,0.614,77.228,12.042,8.393,10.922
SGP,developing,APC,1998,0.81,,0.892,0.946,0.629,77.988,12.261,8.664,10.867
SGP,developing,APC,1999,0.82,,0.9,0.95,0.645,78.47,12.481,8.935,10.895
SGP,developing,APC,2000,0.831,0.938,0.909,0.958,0.66,79.069,12.7,9.205,10.946
SGP,developing,APC,2001,0.833,,0.911,0.954,0.666,79.186,12.6,9.476,10.922
SGP,developing,APC,2002,0.84,,0.912,0.957,0.678,79.303,12.7,9.747,10.941
SGP,developing,APC,2003,0.845,,0.914,0.962,0.687,79.399,12.7,10.017,10.972
SGP,developing,APC,2004,0.851,,0.919,0.969,0.693,79.765,12.6,10.288,11.019
SGP,developing,APC,2005,0.875,0.96,0.929,0.977,0.738,80.354,13.9,10.559,11.073
SGP,developing,APC,2006,0.881,,0.934,0.99,0.74,80.71,14.1,10.438,11.158
SGP,developing,APC,2007,0.887,,0.938,0.997,0.746,80.958,14.2,10.538,11.206
SGP,developing,APC,2008,0.892,,0.941,0.992,0.76,81.17,14.4,10.8,11.172
SGP,developing,APC,2009,0.892,,0.945,0.984,0.763,81.456,14.5,10.811,11.118
SGP,developing,APC,2010,0.91,0.971,0.949,1.0,0.795,81.691,15.2,11.181,11.264
SGP,developing,APC,2011,0.915,0.972,0.953,1.0,0.803,81.975,15.4,11.248,11.275
SGP,developing,APC,2012,0.92,0.974,0.958,1.0,0.814,82.243,15.8,11.253,11.289
SGP,developing,APC,2013,0.923,0.975,0.962,1.0,0.818,82.516,15.8,11.378,11.31
SGP,developing,APC,2014,0.928,0.984,0.964,1.0,0.829,82.652,16.1,11.443,11.356
SGP,developing,APC,2015,0.93,0.981,0.967,1.0,0.833,82.827,16.1,11.571,11.338
SGP,developing,APC,2016,0.934,0.987,0.969,1.0,0.84,83.0,16.317,11.588,11.365
SGP,developing,APC,2017,0.935,0.989,0.973,1.0,0.842,83.224,16.441,11.546,11.386
SGP,developing,APC,2018,0.94,0.986,0.976,1.0,0.85,83.458,16.52,11.743,11.368
SGP,developing,APC,2019,0.943,0.988,0.981,1.0,0.854,83.758,16.524,11.85,11.369
SGP,developing,APC,2020,0.939,0.989,0.967,1.0,0.857,82.861,16.524,11.925,11.303
SGP,developing,APC,2021,0.939,0.992,0.965,1.0,0.857,82.755,16.524,11.925,11.418
SLB,ldc,APC,1999,0.499,,0.724,0.492,0.35,67.069,7.184,4.498,7.863
SLB,ldc,APC,2000,0.486,,0.727,0.469,0.336,67.225,6.645,4.552,7.71
SLB,ldc,APC,2001,0.49,,0.729,0.454,0.357,67.364,7.307,4.606,7.61
SLB,ldc,APC,2002,0.496,,0.731,0.442,0.377,67.515,7.968,4.66,7.533
SLB,ldc,APC,2003,0.501,,0.733,0.45,0.382,67.644,8.111,4.714,7.582
SLB,ldc,APC,2004,0.507,,0.735,0.458,0.388,67.801,8.253,4.768,7.636
SLB,ldc,APC,2005,0.512,,0.737,0.462,0.394,67.936,8.395,4.822,7.663
SLB,ldc,APC,2006,0.52,,0.74,0.461,0.413,68.09,9.011,4.878,7.66
SLB,ldc,APC,2007,0.523,,0.738,0.46,0.421,67.986,9.23,4.933,7.651
SLB,ldc,APC,2008,0.531,,0.745,0.462,0.436,68.404,9.714,4.989,7.661
SLB,ldc,APC,2009,0.538,,0.746,0.462,0.451,68.466,10.199,5.044,7.662
SLB,ldc,APC,2010,0.55,,0.75,0.475,0.467,68.732,10.683,5.1,7.747
SLB,ldc,APC,2011,0.553,,0.752,0.478,0.471,68.908,10.773,5.157,7.769
SLB,ldc,APC,2012,0.554,,0.755,0.481,0.468,69.084,10.602,5.214,7.787
SLB,ldc,APC,2013,0.559,,0.757,0.492,0.469,69.188,10.563,5.272,7.863
SLB,ldc,APC,2014,0.558,,0.757,0.488,0.47,69.234,10.523,5.331,7.833
SLB,ldc,APC,2015,0.559,,0.763,0.485,0.473,69.583,10.484,5.441,7.813
SLB,ldc,APC,2016,0.56,,0.766,0.487,0.471,69.801,10.445,5.441,7.829
SLB,ldc,APC,2017,0.564,,0.769,0.493,0.474,69.988,10.406,5.541,7.867
SLB,ldc,APC,2018,0.566,,0.772,0.496,0.473,70.173,10.367,5.541,7.887
SLB,ldc,APC,2019,0.567,,0.775,0.494,0.477,70.382,10.329,5.712,7.875
SLB,ldc,APC,2020,0.565,,0.772,0.489,0.477,70.199,10.329,5.712,7.84
SLB,ldc,APC,2021,0.564,,0.775,0.485,0.477,70.348,10.329,5.712,7.817
SLE,ldc,AFR,1990,0.312,,0.37,0.434,0.189,44.057,4.506,1.903,7.475
SLE,ldc,AFR,1991,0.305,,0.362,0.425,0.184,43.506,4.229,1.994,7.418
SLE,ldc,AFR,1992,0.305,,0.363,0.404,0.193,43.621,4.441,2.086,7.281
SLE,ldc,AFR,1993,0.312,,0.363,0.414,0.202,43.594,4.654,2.177,7.344
SLE,ldc,AFR,1994,0.312,,0.353,0.408,0.211,42.925,4.866,2.269,7.309
SLE,ldc,AFR,1995,0.314,,0.349,0.403,0.22,42.716,5.078,2.36,7.275
SLE,ldc,AFR,1996,0.312,,0.364,0.364,0.228,43.68,5.291,2.442,7.015
SLE,ldc,AFR,1997,0.307,,0.365,0.336,0.237,43.715,5.503,2.524,6.831
SLE,ldc,AFR,1998,0.305,,0.351,0.328,0.246,42.789,5.716,2.606,6.779
SLE,ldc,AFR,1999,0.301,,0.34,0.315,0.254,42.071,5.928,2.688,6.692
SLE,ldc,AFR,2000,0.318,0.777,0.385,0.318,0.263,45.05,6.14,2.77,6.708
SLE,ldc,AFR,2001,0.331,0.786,0.395,0.337,0.272,45.661,6.353,2.861,6.838
SLE,ldc,AFR,2002,0.347,0.792,0.406,0.366,0.282,46.359,6.611,2.953,7.031
SLE,ldc,AFR,2003,0.357,0.799,0.415,0.374,0.293,46.963,6.879,3.044,7.078
SLE,ldc,AFR,2004,0.364,0.804,0.424,0.376,0.303,47.577,7.158,3.136,7.095
SLE,ldc,AFR,2005,0.372,0.81,0.434,0.377,0.314,48.237,7.449,3.227,7.1
SLE,ldc,AFR,2006,0.382,0.817,0.451,0.379,0.326,49.323,7.751,3.319,7.112
SLE,ldc,AFR,2007,0.397,0.83,0.467,0.396,0.338,50.365,8.066,3.41,7.23
SLE,ldc,AFR,2008,0.409,0.839,0.485,0.405,0.35,51.526,8.381,3.502,7.285
SLE,ldc,AFR,2009,0.42,0.847,0.502,0.408,0.361,52.626,8.695,3.593,7.304
SLE,ldc,AFR,2010,0.427,0.861,0.518,0.401,0.373,53.693,9.01,3.685,7.261
SLE,ldc,AFR,2011,0.433,0.867,0.533,0.403,0.378,54.62,9.072,3.767,7.274
SLE,ldc,AFR,2012,0.447,0.872,0.545,0.428,0.382,55.451,9.134,3.849,7.44
SLE,ldc,AFR,2013,0.459,0.876,0.559,0.448,0.386,56.313,9.197,3.931,7.568
SLE,ldc,AFR,2014,0.461,0.878,0.56,0.449,0.391,56.393,9.259,4.013,7.575
SLE,ldc,AFR,2015,0.453,0.88,0.572,0.412,0.395,57.189,9.321,4.094,7.33
SLE,ldc,AFR,2016,0.457,0.884,0.591,0.402,0.401,58.405,9.384,4.215,7.266
SLE,ldc,AFR,2017,0.466,0.887,0.595,0.418,0.407,58.652,9.446,4.335,7.374
SLE,ldc,AFR,2018,0.47,0.867,0.612,0.412,0.413,59.796,9.509,4.456,7.332
SLE,ldc,AFR,2019,0.48,0.895,0.619,0.427,0.418,60.255,9.573,4.576,7.429
SLE,ldc,AFR,2020,0.475,0.894,0.612,0.419,0.418,59.763,9.573,4.576,7.38
SLE,ldc,AFR,2021,0.477,0.893,0.616,0.421,0.418,60.062,9.573,4.576,7.391
SLV,developing,LAM,1990,0.525,,0.655,0.595,0.372,62.55,8.899,3.729,8.545
SLV,developing,LAM,1991,0.536,,0.675,0.596,0.384,63.856,9.196,3.847,8.551
SLV,developing,LAM,1992,0.548,,0.687,0.605,0.396,64.657,9.502,3.969,8.612
SLV,developing,LAM,1993,0.558,,0.696,0.612,0.409,65.235,9.808,4.095,8.655
SLV,developing,LAM,1994,0.568,,0.705,0.617,0.422,65.838,10.128,4.22,8.692
SLV,developing,LAM,1995,0.578,,0.713,0.623,0.435,66.33,10.448,4.346,8.732
SLV,developing,LAM,1996,0.587,,0.724,0.623,0.448,67.076,10.769,4.471,8.727
SLV,developing,LAM,1997,0.597,,0.737,0.625,0.461,67.895,11.089,4.597,8.74
SLV,developing,LAM,1998,0.605,,0.746,0.627,0.474,68.479,11.409,4.722,8.759
SLV,developing,LAM,1999,0.609,,0.76,0.628,0.474,69.379,11.244,4.848,8.761
SLV,developing,LAM,2000,0.617,0.932,0.767,0.629,0.486,69.865,11.52,4.974,8.769
SLV,developing,LAM,2001,0.619,0.929,0.763,0.629,0.493,69.598,11.624,5.099,8.771
SLV,developing,LAM,2002,0.626,0.925,0.773,0.63,0.504,70.232,11.856,5.225,8.776
SLV,developing,LAM,2003,0.631,0.934,0.771,0.631,0.516,70.14,12.138,5.35,8.78
SLV,developing,LAM,2004,0.636,0.939,0.774,0.631,0.525,70.34,12.346,5.476,8.782
SLV,developing,LAM,2005,0.641,0.937,0.776,0.634,0.535,70.44,12.554,5.601,8.804
SLV,developing,LAM,2006,0.646,0.945,0.781,0.641,0.538,70.773,12.495,5.727,8.849
SLV,developing,LAM,2007,0.651,0.956,0.786,0.643,0.545,71.108,13.004,5.527,8.864
SLV,developing,LAM,2008,0.653,0.949,0.791,0.647,0.544,71.424,12.364,6.03,8.887
SLV,developing,LAM,2009,0.653,0.951,0.793,0.641,0.548,71.576,12.363,6.13,8.851
SLV,developing,LAM,2010,0.659,0.973,0.798,0.644,0.558,71.848,12.471,6.34,8.871
SLV,developing,LAM,2011,0.661,0.969,0.798,0.649,0.557,71.859,12.613,6.209,8.903
SLV,developing,LAM,2012,0.664,0.966,0.797,0.651,0.564,71.831,12.675,6.366,8.916
SLV,developing,LAM,2013,0.667,0.98,0.796,0.653,0.57,71.771,12.789,6.434,8.928
SLV,developing,LAM,2014,0.666,0.977,0.796,0.655,0.566,71.746,12.548,6.529,8.94
SLV,developing,LAM,2015,0.668,0.981,0.797,0.657,0.57,71.814,12.564,6.623,8.957
SLV,developing,LAM,2016,0.671,0.984,0.8,0.66,0.573,72.025,12.577,6.718,8.972
SLV,developing,LAM,2017,0.674,0.982,0.805,0.662,0.576,72.311,12.538,6.825,8.985
SLV,developing,LAM,2018,0.68,0.981,0.809,0.664,0.585,72.555,12.714,6.969,9.004
SLV,developing,LAM,2019,0.683,0.975,0.809,0.668,0.589,72.559,12.671,7.112,9.029
SLV,developing,LAM,2020,0.672,0.962,0.786,0.653,0.59,71.061,12.671,7.151,8.93
SLV,developing,LAM,2021,0.675,0.964,0.781,0.667,0.59,70.748,12.671,7.151,9.023
SOM,ldc,AFR,2006,0.387,,0.512,0.401,0.283,53.3,7.74,2.03,7.26
SOM,ldc,AFR,2007,0.377,,0.506,0.39,0.271,52.9,6.75,2.5,7.19
SOM,ldc,AFR,2008,0.366,,0.498,0.379,0.259,52.4,5.76,2.96,7.114
SOM,ldc,AFR,2009,0.355,,0.492,0.367,0.247,52.0,4.77,3.43,7.033
SOM,ldc,AFR,2010,0.343,,0.488,0.353,0.235,51.7,3.78,3.89,6.943
SOM,ldc,AFR,2011,0.33,,0.478,0.338,0.223,51.1,2.79,4.36,6.846
SOM,ldc,AFR,2012,0.318,,0.472,0.322,0.211,50.7,1.8,4.82,6.737
SOM,ldc,AFR,2013,0.321,,0.477,0.329,0.212,51.0,1.81,4.85,6.781
SOM,ldc,AFR,2014,0.328,,0.486,0.34,0.214,51.6,1.83,4.9,6.853
SOM,ldc,AFR,2015,0.339,,0.498,0.357,0.218,52.4,1.86,4.99,6.969
SOM,ldc,AFR,2016,0.344,,0.506,0.367,0.22,52.9,1.88,5.03,7.034
SOM,ldc,AFR,2017,0.35,,0.514,0.376,0.222,53.4,1.9,5.08,7.094
SOM,ldc,AFR,2018,0.356,,0.522,0.385,0.224,53.9,1.92,5.13,7.151
SOM,ldc,AFR,2019,0.361,,0.529,0.393,0.227,54.4,1.94,5.18,7.206
SOM,ldc,AFR,2020,0.361,,0.529,0.393,0.227,54.4,1.94,5.18,7.206
SOM,ldc,AFR,2021,0.361,,0.529,0.393,0.227,54.4,1.94,5.18,7.206
SRB,developed,DEV,1990,,,0.774,,0.554,70.315,12.383,6.295,
SRB,developed,DEV,1991,,,0.78,,0.56,70.706,12.452,6.432,
SRB,developed,DEV,1992,,,0.783,,0.567,70.884,12.522,6.568,
SRB,developed,DEV,1993,,,0.785,,0.573,71.048,12.592,6.704,
SRB,developed,DEV,1994,,,0.79,,0.58,71.329,12.663,6.84,
SRB,developed,DEV,1995,0.674,,0.796,0.656,0.586,71.769,12.734,6.976,8.951
SRB,developed,DEV,1996,0.679,,0.793,0.666,0.591,71.554,12.805,7.068,9.014
SRB,developed,DEV,1997,0.685,,0.795,0.678,0.596,71.649,12.877,7.16,9.091
SRB,developed,DEV,1998,0.687,,0.788,0.683,0.601,71.243,12.95,7.252,9.127
SRB,developed,DEV,1999,0.677,,0.766,0.669,0.607,69.758,13.022,7.344,9.032
SRB,developed,DEV,2000,0.69,0.936,0.791,0.678,0.612,71.439,13.095,7.436,9.094
SRB,developed,DEV,2001,0.7,0.938,0.805,0.688,0.618,72.307,13.169,7.566,9.163
SRB,developed,DEV,2002,0.702,0.939,0.804,0.697,0.617,72.259,12.965,7.695,9.221
SRB,developed,DEV,2003,0.711,0.944,0.807,0.704,0.634,72.443,13.087,8.119,9.264
