iso,region_dev,region_ar6_6,ssp,year,hdi
BHS,developing,LAM,ssp3,2030,0.738015417
BHS,developing,LAM,ssp4,2030,0.744308175
BHS,developing,LAM,ssp5,2030,0.795914129
BHS,developing,LAM,ssp1,2035,0.803210812
BHS,developing,LAM,ssp2,2035,0.7793302
BHS,developing,LAM,ssp3,2035,0.741789947
BHS,developing,LAM,ssp4,2035,0.749941989
BHS,developing,LAM,ssp5,2035,0.806175027
BHS,developing,LAM,ssp1,2040,0.811420012
BHS,developing,LAM,ssp2,2040,0.785795877
BHS,developing,LAM,ssp3,2040,0.745359053
BHS,developing,LAM,ssp4,2040,0.754439718
BHS,developing,LAM,ssp5,2040,0.815527228
BHS,developing,LAM,ssp1,2045,0.818370895
BHS,developing,LAM,ssp2,2045,0.79128228
BHS,developing,LAM,ssp3,2045,0.748332192
BHS,developing,LAM,ssp4,2045,0.759001228
BHS,developing,LAM,ssp5,2045,0.822820873
BHS,developing,LAM,ssp1,2050,0.822803686
BHS,developing,LAM,ssp2,2050,0.796048836
BHS,developing,LAM,ssp3,2050,0.750519387
BHS,developing,LAM,ssp4,2050,0.763087208
BHS,developing,LAM,ssp5,2050,0.82258419
BHS,developing,LAM,ssp1,2055,0.825194694
BHS,developing,LAM,ssp2,2055,0.799171179
BHS,developing,LAM,ssp3,2055,0.752184643
BHS,developing,LAM,ssp4,2055,0.766865274
BHS,developing,LAM,ssp5,2055,0.821002064
BHS,developing,LAM,ssp1,2060,0.82490584
BHS,developing,LAM,ssp2,2060,0.801871066
BHS,developing,LAM,ssp3,2060,0.753757011
BHS,developing,LAM,ssp4,2060,0.768839381
BHS,developing,LAM,ssp5,2060,0.820573062
BHS,developing,LAM,ssp1,2065,0.825648146
BHS,developing,LAM,ssp2,2065,0.804985232
BHS,developing,LAM,ssp3,2065,0.755540142
BHS,developing,LAM,ssp4,2065,0.771213145
BHS,developing,LAM,ssp5,2065,0.821578955
BHS,developing,LAM,ssp1,2070,0.827114832
BHS,developing,LAM,ssp2,2070,0.808475895
BHS,developing,LAM,ssp3,2070,0.757483125
BHS,developing,LAM,ssp4,2070,0.773945556
BHS,developing,LAM,ssp5,2070,0.823238795
BIH,developed,DEV,ssp1,2030,0.800886586
BIH,developed,DEV,ssp2,2030,0.791279951
BIH,developed,DEV,ssp3,2030,0.781340149
BIH,developed,DEV,ssp4,2030,0.767961262
BIH,developed,DEV,ssp5,2030,0.803638734
BIH,developed,DEV,ssp1,2035,0.812791269
BIH,developed,DEV,ssp2,2035,0.802192835
BIH,developed,DEV,ssp3,2035,0.790980494
BIH,developed,DEV,ssp4,2035,0.777301764
BIH,developed,DEV,ssp5,2035,0.816871977
BIH,developed,DEV,ssp1,2040,0.822651839
BIH,developed,DEV,ssp2,2040,0.811255569
BIH,developed,DEV,ssp3,2040,0.799037078
BIH,developed,DEV,ssp4,2040,0.784670047
BIH,developed,DEV,ssp5,2040,0.828196164
BIH,developed,DEV,ssp1,2045,0.830922553
BIH,developed,DEV,ssp2,2045,0.818044961
BIH,developed,DEV,ssp3,2045,0.805858946
BIH,developed,DEV,ssp4,2045,0.790945962
BIH,developed,DEV,ssp5,2045,0.837109627
BIH,developed,DEV,ssp1,2050,0.836158454
BIH,developed,DEV,ssp2,2050,0.823725178
BIH,developed,DEV,ssp3,2050,0.811087805
BIH,developed,DEV,ssp4,2050,0.796511112
BIH,developed,DEV,ssp5,2050,0.838140329
BIH,developed,DEV,ssp1,2055,0.839108973
BIH,developed,DEV,ssp2,2055,0.827266368
BIH,developed,DEV,ssp3,2055,0.815143525
BIH,developed,DEV,ssp4,2055,0.801317824
BIH,developed,DEV,ssp5,2055,0.837763951
BIH,developed,DEV,ssp1,2060,0.83934466
BIH,developed,DEV,ssp2,2060,0.830024193
BIH,developed,DEV,ssp3,2060,0.818743327
BIH,developed,DEV,ssp4,2060,0.803794623
BIH,developed,DEV,ssp5,2060,0.838635609
BIH,developed,DEV,ssp1,2065,0.84049394
BIH,developed,DEV,ssp2,2065,0.832820285
BIH,developed,DEV,ssp3,2065,0.822119276
BIH,developed,DEV,ssp4,2065,0.806165379
BIH,developed,DEV,ssp5,2065,0.840771272
BIH,developed,DEV,ssp1,2070,0.842241581
BIH,developed,DEV,ssp2,2070,0.835832117
BIH,developed,DEV,ssp3,2070,0.825400015
BIH,developed,DEV,ssp4,2070,0.808660478
BIH,developed,DEV,ssp5,2070,0.843349883
BLR,developed,EEA,ssp1,2030,0.778693048
BLR,developed,EEA,ssp2,2030,0.769459453
BLR,developed,EEA,ssp3,2030,0.756978818
BLR,developed,EEA,ssp4,2030,0.74923146
BLR,developed,EEA,ssp5,2030,0.781026036
BLR,developed,EEA,ssp1,2035,0.784722353
BLR,developed,EEA,ssp2,2035,0.774204254
BLR,developed,EEA,ssp3,2035,0.760834598
BLR,developed,EEA,ssp4,2035,0.752731137
BLR,developed,EEA,ssp5,2035,0.788177579
BLR,developed,EEA,ssp1,2040,0.790188132
BLR,developed,EEA,ssp2,2040,0.77890414
BLR,developed,EEA,ssp3,2040,0.764439614
BLR,developed,EEA,ssp4,2040,0.756130512
BLR,developed,EEA,ssp5,2040,0.794875974
BLR,developed,EEA,ssp1,2045,0.795023879
BLR,developed,EEA,ssp2,2045,0.782477861
BLR,developed,EEA,ssp3,2045,0.76780543
BLR,developed,EEA,ssp4,2045,0.759668403
BLR,developed,EEA,ssp5,2045,0.800401044
BLR,developed,EEA,ssp1,2050,0.797720393
BLR,developed,EEA,ssp2,2050,0.785921394
BLR,developed,EEA,ssp3,2050,0.770542083
BLR,developed,EEA,ssp4,2050,0.763538462
BLR,developed,EEA,ssp5,2050,0.799206448
BLR,developed,EEA,ssp1,2055,0.798684496
BLR,developed,EEA,ssp2,2055,0.787274571
BLR,developed,EEA,ssp3,2055,0.772306397
BLR,developed,EEA,ssp4,2055,0.766588523
BLR,developed,EEA,ssp5,2055,0.797124975
BLR,developed,EEA,ssp1,2060,0.79750784
BLR,developed,EEA,ssp2,2060,0.78830767
BLR,developed,EEA,ssp3,2060,0.774127367
BLR,developed,EEA,ssp4,2060,0.767765778
BLR,developed,EEA,ssp5,2060,0.79661331
BLR,developed,EEA,ssp1,2065,0.797413201
BLR,developed,EEA,ssp2,2065,0.789741026
BLR,developed,EEA,ssp3,2065,0.776196254
BLR,developed,EEA,ssp4,2065,0.769111258
BLR,developed,EEA,ssp5,2065,0.797499572
BLR,developed,EEA,ssp1,2070,0.798069042
BLR,developed,EEA,ssp2,2070,0.791507488
BLR,developed,EEA,ssp3,2070,0.778374596
BLR,developed,EEA,ssp4,2070,0.770596901
BLR,developed,EEA,ssp5,2070,0.798982804
BLZ,developing,LAM,ssp1,2030,0.697104263
BLZ,developing,LAM,ssp2,2030,0.65380901
BLZ,developing,LAM,ssp3,2030,0.595679154
BLZ,developing,LAM,ssp4,2030,0.57547286
BLZ,developing,LAM,ssp5,2030,0.699674869
BLZ,developing,LAM,ssp1,2035,0.71232629
BLZ,developing,LAM,ssp2,2035,0.666144009
BLZ,developing,LAM,ssp3,2035,0.599740398
BLZ,developing,LAM,ssp4,2035,0.577327467
BLZ,developing,LAM,ssp5,2035,0.715819295
BLZ,developing,LAM,ssp1,2040,0.725438807
BLZ,developing,LAM,ssp2,2040,0.678551733
BLZ,developing,LAM,ssp3,2040,0.603587907
BLZ,developing,LAM,ssp4,2040,0.579152417
BLZ,developing,LAM,ssp5,2040,0.729975664
BLZ,developing,LAM,ssp1,2045,0.736536102
BLZ,developing,LAM,ssp2,2045,0.688979589
BLZ,developing,LAM,ssp3,2045,0.606163076
BLZ,developing,LAM,ssp4,2045,0.580167482
BLZ,developing,LAM,ssp5,2045,0.741407357
BLZ,developing,LAM,ssp1,2050,0.745188765
BLZ,developing,LAM,ssp2,2050,0.698983079
BLZ,developing,LAM,ssp3,2050,0.607899541
BLZ,developing,LAM,ssp4,2050,0.581143274
BLZ,developing,LAM,ssp5,2050,0.745898691
BLZ,developing,LAM,ssp1,2055,0.751779656
BLZ,developing,LAM,ssp2,2055,0.707595016
BLZ,developing,LAM,ssp3,2055,0.609103885
BLZ,developing,LAM,ssp4,2055,0.582270682
BLZ,developing,LAM,ssp5,2055,0.748936799
BLZ,developing,LAM,ssp1,2060,0.755411696
BLZ,developing,LAM,ssp2,2060,0.715638358
BLZ,developing,LAM,ssp3,2060,0.610441822
BLZ,developing,LAM,ssp4,2060,0.582304897
BLZ,developing,LAM,ssp5,2060,0.752611847
BLZ,developing,LAM,ssp1,2065,0.75941813
BLZ,developing,LAM,ssp2,2065,0.723857079
BLZ,developing,LAM,ssp3,2065,0.611855447
BLZ,developing,LAM,ssp4,2065,0.582585861
BLZ,developing,LAM,ssp5,2065,0.75732944
BLZ,developing,LAM,ssp1,2070,0.764519791
BLZ,developing,LAM,ssp2,2070,0.732031059
BLZ,developing,LAM,ssp3,2070,0.613256999
BLZ,developing,LAM,ssp4,2070,0.582852605
BLZ,developing,LAM,ssp5,2070,0.763725223
BOL,developing,LAM,ssp1,2030,0.679996856
BOL,developing,LAM,ssp2,2030,0.654244066
BOL,developing,LAM,ssp3,2030,0.594627395
BOL,developing,LAM,ssp4,2030,0.585060439
BOL,developing,LAM,ssp5,2030,0.683531576
BOL,developing,LAM,ssp1,2035,0.698419779
BOL,developing,LAM,ssp2,2035,0.669509923
BOL,developing,LAM,ssp3,2035,0.601009757
BOL,developing,LAM,ssp4,2035,0.591711403
BOL,developing,LAM,ssp5,2035,0.703978536
BOL,developing,LAM,ssp1,2040,0.717247939
BOL,developing,LAM,ssp2,2040,0.684197511
BOL,developing,LAM,ssp3,2040,0.606293835
BOL,developing,LAM,ssp4,2040,0.597837
BOL,developing,LAM,ssp5,2040,0.725054153
BOL,developing,LAM,ssp1,2045,0.733445883
BOL,developing,LAM,ssp2,2045,0.697596596
BOL,developing,LAM,ssp3,2045,0.609716823
BOL,developing,LAM,ssp4,2045,0.602730988
BOL,developing,LAM,ssp5,2045,0.74265561
BOL,developing,LAM,ssp1,2050,0.746110373
BOL,developing,LAM,ssp2,2050,0.709845006
BOL,developing,LAM,ssp3,2050,0.61406522
BOL,developing,LAM,ssp4,2050,0.609351751
BOL,developing,LAM,ssp5,2050,0.751861355
BOL,developing,LAM,ssp1,2055,0.754692045
BOL,developing,LAM,ssp2,2055,0.719541261
BOL,developing,LAM,ssp3,2055,0.61577655
BOL,developing,LAM,ssp4,2055,0.613977884
BOL,developing,LAM,ssp5,2055,0.757285211
BOL,developing,LAM,ssp1,2060,0.759552199
BOL,developing,LAM,ssp2,2060,0.72829358
BOL,developing,LAM,ssp3,2060,0.616773102
BOL,developing,LAM,ssp4,2060,0.616410258
BOL,developing,LAM,ssp5,2060,0.762309022
BOL,developing,LAM,ssp1,2065,0.764035207
BOL,developing,LAM,ssp2,2065,0.735948168
BOL,developing,LAM,ssp3,2065,0.619694099
BOL,developing,LAM,ssp4,2065,0.620723406
BOL,developing,LAM,ssp5,2065,0.767190232
BOL,developing,LAM,ssp1,2070,0.767469148
BOL,developing,LAM,ssp2,2070,0.742867336
BOL,developing,LAM,ssp3,2070,0.621633156
BOL,developing,LAM,ssp4,2070,0.62391918
BOL,developing,LAM,ssp5,2070,0.770874244
BRA,developing,LAM,ssp1,2030,0.725338207
BRA,developing,LAM,ssp2,2030,0.709837136
BRA,developing,LAM,ssp3,2030,0.6736004
BRA,developing,LAM,ssp4,2030,0.667172957
BRA,developing,LAM,ssp5,2030,0.727799
BRA,developing,LAM,ssp1,2035,0.740287844
BRA,developing,LAM,ssp2,2035,0.72198277
BRA,developing,LAM,ssp3,2035,0.680774492
BRA,developing,LAM,ssp4,2035,0.674616318
BRA,developing,LAM,ssp5,2035,0.744036058
BRA,developing,LAM,ssp1,2040,0.754999404
BRA,developing,LAM,ssp2,2040,0.733719549
BRA,developing,LAM,ssp3,2040,0.688083619
BRA,developing,LAM,ssp4,2040,0.681949365
BRA,developing,LAM,ssp5,2040,0.760180486
BRA,developing,LAM,ssp1,2045,0.767631841
BRA,developing,LAM,ssp2,2045,0.744187243
BRA,developing,LAM,ssp3,2045,0.694113067
BRA,developing,LAM,ssp4,2045,0.688404749
BRA,developing,LAM,ssp5,2045,0.773443791
BRA,developing,LAM,ssp1,2050,0.776567167
BRA,developing,LAM,ssp2,2050,0.754253495
BRA,developing,LAM,ssp3,2050,0.698974104
BRA,developing,LAM,ssp4,2050,0.694689172
BRA,developing,LAM,ssp5,2050,0.778136764
BRA,developing,LAM,ssp1,2055,0.782182245
BRA,developing,LAM,ssp2,2055,0.761883892
BRA,developing,LAM,ssp3,2055,0.702534507
BRA,developing,LAM,ssp4,2055,0.700176866
BRA,developing,LAM,ssp5,2055,0.780126567
BRA,developing,LAM,ssp1,2060,0.784183021
BRA,developing,LAM,ssp2,2060,0.767662092
BRA,developing,LAM,ssp3,2060,0.705880255
BRA,developing,LAM,ssp4,2060,0.70328583
BRA,developing,LAM,ssp5,2060,0.782629546
BRA,developing,LAM,ssp1,2065,0.786531223
BRA,developing,LAM,ssp2,2065,0.773327556
BRA,developing,LAM,ssp3,2065,0.708371336
BRA,developing,LAM,ssp4,2065,0.70650175
BRA,developing,LAM,ssp5,2065,0.786168904
BRA,developing,LAM,ssp1,2070,0.789114943
BRA,developing,LAM,ssp2,2070,0.777962764
BRA,developing,LAM,ssp3,2070,0.710456912
BRA,developing,LAM,ssp4,2070,0.708621128
BRA,developing,LAM,ssp5,2070,0.789941213
BTN,ldc,APC,ssp1,2030,0.685446254
BTN,ldc,APC,ssp2,2030,0.665593847
BTN,ldc,APC,ssp3,2030,0.595387119
BTN,ldc,APC,ssp4,2030,0.58946194
BTN,ldc,APC,ssp5,2030,0.689245667
BTN,ldc,APC,ssp1,2035,0.709771262
BTN,ldc,APC,ssp2,2035,0.687328127
BTN,ldc,APC,ssp3,2035,0.607306664
BTN,ldc,APC,ssp4,2035,0.601484223
BTN,ldc,APC,ssp5,2035,0.715132889
BTN,ldc,APC,ssp1,2040,0.731255286
BTN,ldc,APC,ssp2,2040,0.706321414
BTN,ldc,APC,ssp3,2040,0.616704182
BTN,ldc,APC,ssp4,2040,0.611075921
BTN,ldc,APC,ssp5,2040,0.738133584
BTN,ldc,APC,ssp1,2045,0.750522963
BTN,ldc,APC,ssp2,2045,0.722406056
BTN,ldc,APC,ssp3,2045,0.623848566
BTN,ldc,APC,ssp4,2045,0.619233011
BTN,ldc,APC,ssp5,2045,0.758051867
BTN,ldc,APC,ssp1,2050,0.766117421
BTN,ldc,APC,ssp2,2050,0.737935007
BTN,ldc,APC,ssp3,2050,0.630083065
BTN,ldc,APC,ssp4,2050,0.627376197
BTN,ldc,APC,ssp5,2050,0.769422659
BTN,ldc,APC,ssp1,2055,0.778591282
BTN,ldc,APC,ssp2,2055,0.751251825
BTN,ldc,APC,ssp3,2055,0.635528562
BTN,ldc,APC,ssp4,2055,0.635054346
BTN,ldc,APC,ssp5,2055,0.778009966
BTN,ldc,APC,ssp1,2060,0.787154336
BTN,ldc,APC,ssp2,2060,0.763121305
BTN,ldc,APC,ssp3,2060,0.640850456
BTN,ldc,APC,ssp4,2060,0.640675971
BTN,ldc,APC,ssp5,2060,0.786419334
BTN,ldc,APC,ssp1,2065,0.795207501
BTN,ldc,APC,ssp2,2065,0.774644005
BTN,ldc,APC,ssp3,2065,0.645831971
BTN,ldc,APC,ssp4,2065,0.646263488
BTN,ldc,APC,ssp5,2065,0.795196271
BTN,ldc,APC,ssp1,2070,0.802671855
BTN,ldc,APC,ssp2,2070,0.784873253
BTN,ldc,APC,ssp3,2070,0.650063198
BTN,ldc,APC,ssp4,2070,0.651027081
BTN,ldc,APC,ssp5,2070,0.803588433
CAF,ldc,AFR,ssp1,2030,0.486484612
CAF,ldc,AFR,ssp2,2030,0.408857672
CAF,ldc,AFR,ssp3,2030,0.290173369
CAF,ldc,AFR,ssp4,2030,0.282118952
CAF,ldc,AFR,ssp5,2030,0.493129485
CAF,ldc,AFR,ssp1,2035,0.516558704
CAF,ldc,AFR,ssp2,2035,0.428242311
CAF,ldc,AFR,ssp3,2035,0.291266765
CAF,ldc,AFR,ssp4,2035,0.284462665
CAF,ldc,AFR,ssp5,2035,0.5267808
CAF,ldc,AFR,ssp1,2040,0.546319753
CAF,ldc,AFR,ssp2,2040,0.447306969
CAF,ldc,AFR,ssp3,2040,0.29270313
CAF,ldc,AFR,ssp4,2040,0.287650653
CAF,ldc,AFR,ssp5,2040,0.560198486
CAF,ldc,AFR,ssp1,2045,0.573541013
CAF,ldc,AFR,ssp2,2045,0.466220924
CAF,ldc,AFR,ssp3,2045,0.294564437
CAF,ldc,AFR,ssp4,2045,0.291612204
CAF,ldc,AFR,ssp5,2045,0.590238998
CAF,ldc,AFR,ssp1,2050,0.598332066
CAF,ldc,AFR,ssp2,2050,0.485287681
CAF,ldc,AFR,ssp3,2050,0.296238486
CAF,ldc,AFR,ssp4,2050,0.29580028
CAF,ldc,AFR,ssp5,2050,0.613684604
CAF,ldc,AFR,ssp1,2055,0.620027002
CAF,ldc,AFR,ssp2,2055,0.503711698
CAF,ldc,AFR,ssp3,2055,0.29911182
CAF,ldc,AFR,ssp4,2055,0.301460821
CAF,ldc,AFR,ssp5,2055,0.633862759
CAF,ldc,AFR,ssp1,2060,0.638203458
CAF,ldc,AFR,ssp2,2060,0.521689464
CAF,ldc,AFR,ssp3,2060,0.302429473
CAF,ldc,AFR,ssp4,2060,0.306764368
CAF,ldc,AFR,ssp5,2060,0.652952573
CAF,ldc,AFR,ssp1,2065,0.655079841
CAF,ldc,AFR,ssp2,2065,0.539454696
CAF,ldc,AFR,ssp3,2065,0.306180927
CAF,ldc,AFR,ssp4,2065,0.312378381
CAF,ldc,AFR,ssp5,2065,0.670752324
CAF,ldc,AFR,ssp1,2070,0.670288808
CAF,ldc,AFR,ssp2,2070,0.557223113
CAF,ldc,AFR,ssp3,2070,0.310180006
CAF,ldc,AFR,ssp4,2070,0.318063181
CAF,ldc,AFR,ssp5,2070,0.686555097
CAN,developed,DEV,ssp1,2030,0.897061526
CAN,developed,DEV,ssp2,2030,0.89652623
CAN,developed,DEV,ssp3,2030,0.872287276
CAN,developed,DEV,ssp4,2030,0.869064968
CAN,developed,DEV,ssp5,2030,0.898913218
CAN,developed,DEV,ssp1,2035,0.9023095
CAN,developed,DEV,ssp2,2035,0.901634238
CAN,developed,DEV,ssp3,2035,0.87500475
CAN,developed,DEV,ssp4,2035,0.873138054
CAN,developed,DEV,ssp5,2035,0.905511587
CAN,developed,DEV,ssp1,2040,0.906790985
CAN,developed,DEV,ssp2,2040,0.905999654
CAN,developed,DEV,ssp3,2040,0.877898635
CAN,developed,DEV,ssp4,2040,0.87644595
CAN,developed,DEV,ssp5,2040,0.911470566
CAN,developed,DEV,ssp1,2045,0.910339729
CAN,developed,DEV,ssp2,2045,0.907971211
CAN,developed,DEV,ssp3,2045,0.880628051
CAN,developed,DEV,ssp4,2045,0.87882431
CAN,developed,DEV,ssp5,2045,0.915539982
CAN,developed,DEV,ssp1,2050,0.911059258
CAN,developed,DEV,ssp2,2050,0.909389238
CAN,developed,DEV,ssp3,2050,0.882647114
CAN,developed,DEV,ssp4,2050,0.881192259
CAN,developed,DEV,ssp5,2050,0.911125616
CAN,developed,DEV,ssp1,2055,0.909639092
CAN,developed,DEV,ssp2,2055,0.90883565
CAN,developed,DEV,ssp3,2055,0.883850258
CAN,developed,DEV,ssp4,2055,0.88313194
CAN,developed,DEV,ssp5,2055,0.90532759
CAN,developed,DEV,ssp1,2060,0.905723616
CAN,developed,DEV,ssp2,2060,0.908032291
CAN,developed,DEV,ssp3,2060,0.885527254
CAN,developed,DEV,ssp4,2060,0.883083689
CAN,developed,DEV,ssp5,2060,0.901264026
CAN,developed,DEV,ssp1,2065,0.902922146
CAN,developed,DEV,ssp2,2065,0.907459283
CAN,developed,DEV,ssp3,2065,0.887280287
CAN,developed,DEV,ssp4,2065,0.88299654
CAN,developed,DEV,ssp5,2065,0.898782315
CAN,developed,DEV,ssp1,2070,0.90093818
CAN,developed,DEV,ssp2,2070,0.90714986
CAN,developed,DEV,ssp3,2070,0.889165496
CAN,developed,DEV,ssp4,2070,0.882920452
CAN,developed,DEV,ssp5,2070,0.897032748
CHE,developed,DEV,ssp1,2030,0.894977771
CHE,developed,DEV,ssp2,2030,0.889877752
CHE,developed,DEV,ssp3,2030,0.874198945
CHE,developed,DEV,ssp4,2030,0.862468331
CHE,developed,DEV,ssp5,2030,0.896840524
CHE,developed,DEV,ssp1,2035,0.899547408
CHE,developed,DEV,ssp2,2035,0.893927007
CHE,developed,DEV,ssp3,2035,0.8775508
CHE,developed,DEV,ssp4,2035,0.865198685
CHE,developed,DEV,ssp5,2035,0.902621118
CHE,developed,DEV,ssp1,2040,0.904266671
CHE,developed,DEV,ssp2,2040,0.898792436
CHE,developed,DEV,ssp3,2040,0.881180034
CHE,developed,DEV,ssp4,2040,0.868574844
CHE,developed,DEV,ssp5,2040,0.908780653
CHE,developed,DEV,ssp1,2045,0.908551372
CHE,developed,DEV,ssp2,2045,0.901914922
CHE,developed,DEV,ssp3,2045,0.884489672
CHE,developed,DEV,ssp4,2045,0.871514237
CHE,developed,DEV,ssp5,2045,0.913656916
CHE,developed,DEV,ssp1,2050,0.91031361
CHE,developed,DEV,ssp2,2050,0.904410681
CHE,developed,DEV,ssp3,2050,0.886891047
CHE,developed,DEV,ssp4,2050,0.874269967
CHE,developed,DEV,ssp5,2050,0.910422222
CHE,developed,DEV,ssp1,2055,0.910015408
CHE,developed,DEV,ssp2,2055,0.905139885
CHE,developed,DEV,ssp3,2055,0.888631103
CHE,developed,DEV,ssp4,2055,0.876765515
CHE,developed,DEV,ssp5,2055,0.905879352
CHE,developed,DEV,ssp1,2060,0.907078932
CHE,developed,DEV,ssp2,2060,0.905504678
CHE,developed,DEV,ssp3,2060,0.890706998
CHE,developed,DEV,ssp4,2060,0.877170174
CHE,developed,DEV,ssp5,2060,0.902893047
CHE,developed,DEV,ssp1,2065,0.90544298
CHE,developed,DEV,ssp2,2065,0.90623342
CHE,developed,DEV,ssp3,2065,0.892906131
CHE,developed,DEV,ssp4,2065,0.877647005
CHE,developed,DEV,ssp5,2065,0.901607802
CHE,developed,DEV,ssp1,2070,0.904678891
CHE,developed,DEV,ssp2,2070,0.907240843
CHE,developed,DEV,ssp3,2070,0.895063303
CHE,developed,DEV,ssp4,2070,0.878064058
CHE,developed,DEV,ssp5,2070,0.901084964
CHL,developing,LAM,ssp1,2030,0.818059772
CHL,developing,LAM,ssp2,2030,0.804630376
CHL,developing,LAM,ssp3,2030,0.764408098
CHL,developing,LAM,ssp4,2030,0.762562051
CHL,developing,LAM,ssp5,2030,0.820993651
CHL,developing,LAM,ssp1,2035,0.828592614
CHL,developing,LAM,ssp2,2035,0.814188538
CHL,developing,LAM,ssp3,2035,0.769329699
CHL,developing,LAM,ssp4,2035,0.768082286
CHL,developing,LAM,ssp5,2035,0.832982881
CHL,developing,LAM,ssp1,2040,0.838012366
CHL,developing,LAM,ssp2,2040,0.82324864
CHL,developing,LAM,ssp3,2040,0.774398305
CHL,developing,LAM,ssp4,2040,0.774075641
CHL,developing,LAM,ssp5,2040,0.843922308
CHL,developing,LAM,ssp1,2045,0.8458424
CHL,developing,LAM,ssp2,2045,0.830154577
CHL,developing,LAM,ssp3,2045,0.778750255
CHL,developing,LAM,ssp4,2045,0.779677836
CHL,developing,LAM,ssp5,2045,0.852327207
CHL,developing,LAM,ssp1,2050,0.850257109
CHL,developing,LAM,ssp2,2050,0.835638286
CHL,developing,LAM,ssp3,2050,0.781497581
CHL,developing,LAM,ssp4,2050,0.784309002
CHL,developing,LAM,ssp5,2050,0.852047925
CHL,developing,LAM,ssp1,2055,0.851782426
CHL,developing,LAM,ssp2,2055,0.838649264
CHL,developing,LAM,ssp3,2055,0.782666847
CHL,developing,LAM,ssp4,2055,0.787916433
CHL,developing,LAM,ssp5,2055,0.850068639
CHL,developing,LAM,ssp1,2060,0.850314301
CHL,developing,LAM,ssp2,2060,0.840768765
CHL,developing,LAM,ssp3,2060,0.783660276
CHL,developing,LAM,ssp4,2060,0.789265324
CHL,developing,LAM,ssp5,2060,0.849557474
CHL,developing,LAM,ssp1,2065,0.849820318
CHL,developing,LAM,ssp2,2065,0.842600391
CHL,developing,LAM,ssp3,2065,0.7843322
CHL,developing,LAM,ssp4,2065,0.790372603
CHL,developing,LAM,ssp5,2065,0.850638833
CHL,developing,LAM,ssp1,2070,0.850282446
CHL,developing,LAM,ssp2,2070,0.844570337
CHL,developing,LAM,ssp3,2070,0.784964432
CHL,developing,LAM,ssp4,2070,0.791460077
CHL,developing,LAM,ssp5,2070,0.852506987
CHN,developing,APC,ssp1,2030,0.756137549
CHN,developing,APC,ssp2,2030,0.740184401
CHN,developing,APC,ssp3,2030,0.706012842
CHN,developing,APC,ssp4,2030,0.712481943
CHN,developing,APC,ssp5,2030,0.758649236
CHN,developing,APC,ssp1,2035,0.769994355
CHN,developing,APC,ssp2,2035,0.752823128
CHN,developing,APC,ssp3,2035,0.714326137
CHN,developing,APC,ssp4,2035,0.72270546
CHN,developing,APC,ssp5,2035,0.7736735
CHN,developing,APC,ssp1,2040,0.781146851
CHN,developing,APC,ssp2,2040,0.763565409
CHN,developing,APC,ssp3,2040,0.720962871
CHN,developing,APC,ssp4,2040,0.731356041
CHN,developing,APC,ssp5,2040,0.786261751
CHN,developing,APC,ssp1,2045,0.790713745
CHN,developing,APC,ssp2,2045,0.772273542
CHN,developing,APC,ssp3,2045,0.725841305
CHN,developing,APC,ssp4,2045,0.738835485
CHN,developing,APC,ssp5,2045,0.79662875
CHN,developing,APC,ssp1,2050,0.797029463
CHN,developing,APC,ssp2,2050,0.779193258
CHN,developing,APC,ssp3,2050,0.728958768
CHN,developing,APC,ssp4,2050,0.744623543
CHN,developing,APC,ssp5,2050,0.798939511
CHN,developing,APC,ssp1,2055,0.800800756
CHN,developing,APC,ssp2,2055,0.783787619
CHN,developing,APC,ssp3,2055,0.730723113
CHN,developing,APC,ssp4,2055,0.749304301
CHN,developing,APC,ssp5,2055,0.79936491
CHN,developing,APC,ssp1,2060,0.801744294
CHN,developing,APC,ssp2,2060,0.787640824
CHN,developing,APC,ssp3,2060,0.732090292
CHN,developing,APC,ssp4,2060,0.751887114
CHN,developing,APC,ssp5,2060,0.800672042
CHN,developing,APC,ssp1,2065,0.803306438
CHN,developing,APC,ssp2,2065,0.79140402
CHN,developing,APC,ssp3,2065,0.733053555
CHN,developing,APC,ssp4,2065,0.754360774
CHN,developing,APC,ssp5,2065,0.802977172
CHN,developing,APC,ssp1,2070,0.805168862
CHN,developing,APC,ssp2,2070,0.794941876
CHN,developing,APC,ssp3,2070,0.733611044
CHN,developing,APC,ssp4,2070,0.756608537
CHN,developing,APC,ssp5,2070,0.805505967
CIV,developing,AFR,ssp1,2030,0.537430065
CIV,developing,AFR,ssp2,2030,0.474554371
CIV,developing,AFR,ssp3,2030,0.367635239
CIV,developing,AFR,ssp4,2030,0.35520191
CIV,developing,AFR,ssp5,2030,0.541999789
CIV,developing,AFR,ssp1,2035,0.569435278
CIV,developing,AFR,ssp2,2035,0.497259579
CIV,developing,AFR,ssp3,2035,0.370813914
CIV,developing,AFR,ssp4,2035,0.358788677
CIV,developing,AFR,ssp5,2035,0.576752038
CIV,developing,AFR,ssp1,2040,0.600416098
CIV,developing,AFR,ssp2,2040,0.520178773
CIV,developing,AFR,ssp3,2040,0.373708684
CIV,developing,AFR,ssp4,2040,0.362680726
CIV,developing,AFR,ssp5,2040,0.610742174
CIV,developing,AFR,ssp1,2045,0.629613971
CIV,developing,AFR,ssp2,2045,0.542636285
CIV,developing,AFR,ssp3,2045,0.37658229
CIV,developing,AFR,ssp4,2045,0.367134777
